lemon_juice_ml,sugar_g,fizziness,rating
34.93,48.12,5.6,8.79
41.37,43.84,6.68,9.28
59.91,10.26,1.34,5.84
36.63,17.56,0.62,4.78
33.62,35.5,9.79,10.0
61.99,41.95,1.98,7.7
60.55,29.3,1.38,7.26
59.66,12.2,7.81,9.52
57.14,10.88,7.48,8.49
64.44,5.78,0.12,5.45
55.66,20.44,1.61,6.26
28.47,5.13,0.09,3.41
21.65,41.38,2.43,6.7
29.09,26.33,2.31,5.9
38.23,9.7,0.66,4.56
22.65,20.69,2.83,5.51
57.85,40.88,1.56,7.28
52.07,34.92,1.52,6.8
55.9,43.06,0.76,6.64
24.79,15.75,9.61,8.0
36.44,13.88,4.82,6.6
42.97,27.77,0.19,6.0
50.13,20.25,2.07,6.31
60.14,41.92,2.48,7.73
68.85,25.96,4.19,8.03
24.11,9.71,2.71,5.21
52.08,11.26,3.02,7.25
26.74,15.8,7.49,8.6
34.99,7.17,9.47,8.3
58.6,8.29,8.9,9.71
69.7,18.47,5.32,8.44
46.32,11.69,1.39,4.99
37.66,20.09,4.6,6.82
30.7,32.95,1.12,5.81
59.13,31.92,8.59,10.0
65.19,16.38,3.12,6.0
62.43,13.65,0.07,4.89
45.48,8.15,2.19,5.1
49.46,47.68,1.38,7.13
61.83,12.02,6.32,8.52
66.44,16.01,1.23,6.13
66.95,44.28,4.83,9.57
54.49,36.96,6.59,10.0
29.58,30.93,2.72,6.81
35.65,24.44,8.13,9.31
33.31,44.8,6.78,9.28
28.67,6.69,5.61,5.73
32.54,11.2,0.13,3.4
63.49,33.26,5.39,9.17
58.52,18.28,5.9,8.82
22.19,14.55,0.16,4.6
27.39,32.21,6.43,8.4
69.24,27.82,5.75,9.54
31.3,28.49,5.17,7.52
51.72,39.32,4.46,8.82
30.28,10.61,2.12,4.79
31.68,28.72,2.21,6.42
44.93,49.02,0.21,7.2
44.38,25.1,7.19,8.86
52.31,15.54,0.08,4.82
28.41,21.03,0.56,4.1
33.14,11.02,1.2,4.49
51.21,45.31,9.19,10.0
24.87,7.14,3.03,5.53
65.47,8.81,3.75,6.72
28.94,14.23,5.3,6.69
41.92,43.97,9.66,10.0
25.43,43.92,6.65,8.99
54.24,29.72,9.05,10.0
36.35,19.46,2.38,6.04
23.68,25.58,3.01,6.08
49.63,42.05,4.43,8.51
69.03,32.21,1.21,7.13
63.54,38.48,7.56,10.0
55.14,9.88,8.11,9.41
20.63,23.59,3.47,6.29
62.99,25.01,1.78,7.05
64.84,16.62,5.04,8.06
21.9,35.38,6.87,8.65
26.12,33.16,8.64,9.3
42.57,8.37,3.24,5.53
40.1,22.64,3.1,6.91
34.72,48.56,5.24,8.61
29.9,18.89,1.99,5.2
47.46,31.91,2.06,5.81
58.57,16.29,9.94,10.0
66.85,7.25,3.21,7.95
35.06,30.11,0.92,5.85
55.16,49.85,3.51,9.53
59.41,14.46,4.66,8.1
43.9,38.81,7.69,10.0
66.05,46.15,5.88,10.0
21.15,37.0,9.47,9.68
65.02,34.04,8.82,10.0
64.63,30.34,3.28,7.99
26.85,21.26,1.77,4.74
41.97,11.42,8.12,8.76
45.79,25.15,5.27,8.02
40.1,25.06,8.39,9.03
64.78,12.09,6.11,8.58
55.65,10.71,6.24,7.87
26.18,40.38,5.83,8.02
66.33,8.71,4.59,8.37
22.31,6.33,7.95,7.49
49.78,14.56,5.15,7.49
46.13,19.31,6.66,8.34
23.62,5.35,6.63,6.51
54.79,39.86,6.85,9.75
68.13,44.12,0.76,7.88
42.92,7.38,4.2,5.77
45.7,40.06,6.91,9.54
39.19,32.72,2.64,7.02
63.76,32.31,6.22,9.17
66.39,44.04,4.39,9.43
39.85,5.83,7.7,7.76
64.54,22.63,0.79,6.42
30.22,16.86,4.47,6.22
42.89,12.82,0.54,5.36
32.6,49.28,6.09,9.3
31.2,42.51,3.35,7.71
62.85,36.51,7.04,10.0
55.71,48.61,4.23,9.56
23.35,40.54,0.53,5.35
57.87,18.83,8.69,9.85
48.65,20.83,5.83,7.31
59.35,12.81,3.15,6.42
49.67,26.89,3.56,7.33
38.87,41.51,2.1,6.58
44.75,44.12,0.87,7.27
27.08,16.4,5.43,6.61
35.53,24.08,7.62,8.88
21.12,46.43,9.45,10.0
40.31,12.27,8.0,8.32
24.56,13.59,9.38,7.74
53.03,5.01,2.47,6.24
65.63,45.75,8.8,10.0
57.03,25.37,2.65,6.9
30.37,9.96,4.13,6.3
45.35,17.97,8.58,8.42
55.6,27.35,8.07,10.0
60.28,12.14,0.13,4.91
34.15,13.22,7.25,7.61
43.85,49.35,1.87,7.74
25.22,34.54,4.7,7.41
56.32,19.25,6.72,9.22
41.74,8.88,0.58,4.83
22.08,49.29,3.12,8.09
46.47,8.97,6.78,8.01
59.57,14.82,5.13,7.89
22.22,9.37,0.13,3.97
40.17,20.97,9.78,9.79
44.09,38.48,2.55,7.65
69.98,45.38,9.27,10.0
30.94,11.79,5.87,6.74
60.96,9.22,6.41,8.02
27.3,28.6,3.1,6.16
68.2,35.31,4.69,9.06
35.34,43.18,3.4,8.15
27.28,9.15,7.61,7.65
39.09,23.55,1.43,5.33
20.76,34.5,0.44,4.99
25.44,9.12,2.85,4.4
44.81,42.96,7.77,10.0
67.03,43.97,7.73,10.0
42.25,17.74,1.45,5.18
53.01,24.18,7.65,8.71
55.35,38.38,3.99,8.4
21.83,36.17,8.02,8.85
36.1,22.18,1.26,5.72
69.85,23.41,6.51,9.11
20.35,31.1,9.89,10.0
43.51,30.68,7.78,9.78
61.87,45.21,0.88,7.13
34.42,19.42,4.48,6.52
69.83,9.87,8.82,9.98
44.31,24.19,9.58,9.67
65.7,8.11,3.49,7.2
46.42,37.08,4.77,8.18
39.88,34.69,3.43,7.89
55.5,26.11,2.67,7.09
67.91,37.34,9.46,10.0
38.8,34.46,5.9,8.34
63.25,46.51,5.05,9.92
52.98,44.51,8.81,10.0
38.93,29.82,0.98,5.81
22.77,29.74,4.75,7.01
35.57,45.2,4.68,8.67
61.56,31.58,3.59,7.78
24.76,6.63,8.82,7.78
48.61,32.58,2.46,7.52
45.59,7.08,7.56,7.24
53.08,39.58,9.36,10.0
66.95,24.33,2.37,7.55
57.59,42.63,9.35,10.0
45.53,37.46,1.71,7.38
61.52,38.38,6.98,10.0
55.08,10.24,6.8,8.28
64.78,25.33,4.25,7.81
56.22,49.74,3.82,8.99
57.65,33.72,9.62,10.0
24.2,23.57,6.35,7.16
20.19,35.82,1.15,6.09
67.78,42.28,4.92,9.61
32.6,43.4,9.13,10.0
28.25,21.23,9.39,9.75
27.94,7.0,8.88,8.57
56.89,37.46,5.26,9.66
22.32,18.69,5.79,6.51
53.05,40.78,4.49,9.12
48.57,9.39,0.44,5.2
27.37,20.03,5.58,7.17
26.77,10.72,6.65,7.15
26.63,26.05,3.48,6.93
32.98,15.93,3.24,6.6
52.09,23.24,7.33,9.39
30.34,48.91,2.97,7.39
53.0,23.92,7.16,9.42
68.59,31.29,0.01,6.14
63.1,9.32,0.97,4.83
59.9,20.76,2.02,7.02
67.46,18.76,3.51,7.61
50.62,21.28,8.01,9.13
58.44,47.23,8.85,10.0
58.7,5.08,8.28,7.49
68.73,7.83,7.55,8.9
52.36,26.97,4.96,7.88
33.65,43.03,4.7,7.41
29.78,6.82,9.01,8.36
35.33,39.45,3.69,8.14
58.09,48.75,0.56,7.31
52.83,43.18,3.22,8.31
30.96,48.01,2.1,8.06
62.99,33.81,0.49,6.81
69.07,32.7,4.91,9.42
57.86,49.3,7.33,10.0
23.11,20.89,7.18,8.33
51.38,26.5,6.0,9.36
66.88,9.95,8.75,9.09
35.65,26.57,7.1,9.01
49.27,44.3,0.74,6.44
31.35,32.4,3.38,7.01
64.03,32.45,8.63,10.0
63.5,18.92,1.39,6.85
38.22,6.51,6.98,6.89
37.48,31.29,8.33,9.86
20.01,21.91,3.76,6.28
35.87,47.09,3.98,8.09
59.07,15.9,6.4,8.94
21.43,6.8,8.64,7.18
30.14,48.24,6.09,8.75
56.51,36.37,2.01,7.22
52.4,15.7,2.69,5.29
69.33,24.4,6.43,9.7
39.53,46.68,9.58,10.0
26.66,22.82,3.46,5.97
53.24,36.34,4.93,8.16
23.95,10.49,6.41,6.99
25.84,20.74,0.56,3.98
48.4,18.01,6.78,8.58
43.6,18.35,5.05,7.69
33.18,23.26,2.7,6.02
43.9,46.65,3.48,7.81
63.42,22.26,3.3,8.03
56.25,10.38,4.84,7.5
42.74,42.29,4.87,9.03
35.57,24.44,2.79,6.43
49.11,48.09,5.23,8.99
20.14,9.27,6.37,6.51
56.65,22.18,8.07,9.68
60.12,25.45,3.86,8.07
26.09,35.08,0.36,4.97
40.13,6.12,3.11,5.53
27.25,41.57,7.02,8.8
67.44,21.26,0.58,6.43
61.3,49.05,1.78,7.78
21.0,16.07,3.85,5.22
68.52,17.27,3.72,8.25
27.09,37.01,3.06,6.82
24.2,48.38,7.29,9.24
21.63,33.53,0.5,5.81
59.53,33.71,2.29,7.29
66.26,49.44,9.48,10.0
24.78,10.07,7.0,7.05
69.17,8.9,3.37,6.28
35.79,34.58,1.5,6.19
53.94,10.52,4.78,7.5
69.31,9.5,4.87,7.73
20.42,26.39,9.54,9.49
47.34,48.25,6.41,9.33
52.8,34.5,3.47,7.87
38.57,12.05,9.72,9.03
25.5,25.3,1.82,5.51
51.06,32.86,1.72,6.51
22.35,39.89,9.93,9.99
66.17,41.14,2.21,8.78
43.1,23.44,4.18,7.98
65.51,31.78,3.2,7.74
61.83,24.01,9.08,10.0
20.18,9.05,4.89,5.66
42.96,20.41,0.05,4.77
64.39,37.41,3.39,8.13
38.61,16.47,7.76,7.89
36.16,49.26,2.29,8.06
54.28,23.23,5.77,8.31
55.25,8.26,9.19,9.73
52.16,24.08,5.38,7.79
38.17,11.11,6.18,8.03
23.18,48.97,9.78,10.0
66.15,40.68,1.01,7.85
35.86,42.01,2.42,7.49
59.78,6.67,2.73,5.87
37.58,13.46,2.6,5.28
44.74,21.79,8.76,9.82
38.68,41.05,2.67,7.29
24.07,33.58,5.68,7.62
36.47,20.83,5.66,7.16
67.78,27.54,0.84,6.61
25.52,43.5,5.39,8.19
47.79,44.59,9.64,10.0
68.42,12.54,7.09,9.07
21.03,32.44,3.88,6.94
23.46,34.41,0.67,5.5
65.46,9.07,0.9,5.56
56.78,8.99,7.59,8.36
47.27,38.71,0.72,6.03
46.83,22.67,8.59,9.7
68.74,24.17,0.09,5.91
21.05,36.88,0.12,5.25
33.52,46.25,0.49,5.83
35.84,22.03,0.64,4.87
25.97,39.76,1.66,6.45
37.86,15.47,0.82,5.15
38.52,23.59,3.17,6.42
67.94,7.25,9.43,10.0
42.1,45.77,2.42,7.14
66.74,49.86,0.93,8.12
60.5,37.36,0.36,7.13
56.84,47.25,5.27,10.0
36.53,21.17,9.82,9.35
41.35,36.62,0.93,5.79
22.23,7.39,4.13,5.47
38.87,26.69,1.15,5.72
63.52,41.42,5.36,9.86
59.07,7.25,5.19,7.03
60.42,12.96,1.76,5.64
31.08,18.49,9.8,9.8
30.5,44.5,1.05,6.61
53.17,6.73,1.99,5.47
52.56,23.16,3.46,7.67
29.77,10.94,7.33,7.91
55.98,5.27,6.6,7.53
38.81,32.29,7.95,8.4
64.34,33.8,2.39,7.75
38.22,48.18,2.62,6.44
31.5,31.41,6.4,8.5
29.79,34.73,9.12,9.99
64.91,31.87,7.28,10.0
63.0,20.35,2.38,6.79
41.29,11.07,9.8,9.79
32.04,12.91,4.88,7.07
34.23,45.58,2.86,7.36
39.25,28.06,7.38,9.39
22.22,39.36,9.41,9.79
23.36,17.21,8.2,7.92
66.37,47.38,8.22,10.0
58.31,34.4,9.01,10.0
60.7,47.11,5.33,9.7
43.93,15.7,9.65,9.81
38.25,13.81,1.06,5.91
24.6,22.44,0.86,4.54
47.9,47.83,3.64,8.93
57.17,39.38,8.21,10.0
29.8,41.62,1.97,6.58
39.46,47.36,4.13,8.1
66.37,16.55,8.01,9.81
62.19,47.36,8.65,10.0
59.91,30.63,2.43,7.25
21.97,40.58,4.12,7.43
28.28,44.91,7.96,9.6
35.3,24.27,2.0,5.96
35.18,14.28,0.38,4.78
26.45,33.05,4.05,7.18
34.47,8.01,1.26,4.94
41.41,34.87,4.62,7.38
22.47,40.39,1.95,5.88
40.16,42.31,2.64,7.47
44.83,24.06,2.05,6.35
22.05,12.18,2.94,4.72
53.71,11.59,5.11,7.41
23.99,19.23,7.76,7.58
52.4,43.92,5.95,10.0
69.7,46.1,7.65,10.0
23.03,18.99,4.22,5.29
33.61,41.19,0.67,6.42
26.47,23.56,3.06,6.65
38.46,18.67,7.1,7.88
61.76,39.22,2.85,8.34
66.47,20.48,5.23,8.58
61.99,13.26,0.83,6.76
54.55,29.25,7.77,9.78
55.86,33.76,5.0,9.18
26.02,35.98,6.24,8.89
32.44,22.28,3.25,6.32
38.19,29.18,2.48,7.01
22.51,35.48,8.77,8.82
61.08,27.98,5.26,8.67
32.78,18.57,8.76,8.46
22.61,35.91,6.41,7.89
23.65,29.3,6.9,8.53
68.47,39.39,9.82,10.0
65.6,44.35,0.11,6.78
67.94,49.95,1.87,8.58
67.84,47.91,9.03,10.0
59.97,37.42,9.05,10.0
33.8,31.05,0.05,4.75
36.24,48.08,9.34,10.0
40.1,48.44,2.72,7.18
59.25,49.66,3.99,9.79
66.34,39.0,0.07,7.28
42.02,44.55,4.08,8.39
35.07,17.21,9.57,8.99
32.14,49.15,6.27,9.64
32.82,18.96,9.05,8.9
20.34,10.29,2.24,4.52
31.71,33.19,1.59,5.97
34.75,31.37,8.04,9.75
58.78,10.94,6.64,7.72
47.43,9.89,0.31,4.38
36.55,24.73,6.19,8.15
49.85,45.22,9.52,10.0
59.42,31.63,7.32,9.86
50.5,15.4,1.09,5.8
23.51,14.31,1.68,4.72
32.05,8.5,0.07,4.27
34.29,8.51,4.61,6.47
38.15,27.81,9.71,9.67
21.23,13.78,8.53,8.14
57.22,16.5,2.53,6.39
43.52,38.68,8.08,10.0
64.83,11.53,4.22,7.43
45.88,27.18,7.23,8.32
69.41,16.29,3.82,7.19
55.03,37.28,3.36,7.5
64.34,37.78,0.87,7.44
68.66,17.52,4.47,7.82
43.59,35.47,4.83,8.42
51.66,31.38,0.54,6.91
65.7,26.38,5.0,8.59
48.77,30.38,0.26,5.67
22.64,25.69,9.91,9.72
54.85,28.42,6.34,9.5
66.79,13.24,2.05,6.5
59.06,18.14,8.92,9.43
59.56,41.46,9.17,10.0
23.96,11.23,6.14,6.23
56.87,32.51,2.66,6.95
21.61,11.54,6.96,6.27
66.53,38.29,0.15,7.07
65.72,30.79,3.4,8.5
69.01,42.89,8.97,10.0
35.16,13.06,9.88,8.54
47.01,10.47,2.38,5.64
48.94,44.42,7.13,9.66
47.84,47.47,9.38,10.0
40.61,31.88,0.55,6.1
69.34,46.52,2.39,8.69
64.33,13.78,1.07,6.44
50.52,44.56,8.41,10.0
52.39,44.58,2.34,7.75
55.71,37.27,5.34,8.72
50.18,47.93,8.73,10.0
55.38,30.43,6.93,9.39
60.82,23.22,6.62,9.33
68.89,23.9,7.01,10.0
62.45,14.35,9.31,9.8
26.47,42.65,9.3,10.0
47.32,29.18,1.8,5.97
51.6,7.67,0.79,5.24
33.29,21.99,9.33,8.94
43.78,42.06,4.48,8.88
66.63,8.87,1.24,6.01
32.95,34.5,5.94,8.19
35.86,30.53,8.08,9.11
65.41,10.68,1.3,6.25
24.72,22.95,9.55,9.05
64.01,22.25,3.75,8.08
35.19,22.09,2.81,6.0
44.92,11.88,6.53,7.54
52.14,42.51,5.66,9.24
52.32,9.37,4.4,7.32
69.0,46.47,2.4,8.41
21.74,19.54,0.58,4.46
55.19,44.46,1.78,7.48
62.28,43.32,7.77,10.0
49.42,5.44,1.51,5.26
68.79,26.31,1.03,6.31
40.88,19.57,5.48,7.35
57.49,36.59,7.77,10.0
54.32,7.84,9.21,8.71
21.57,18.16,3.3,5.64
47.64,8.48,8.13,8.08
33.05,19.33,9.78,9.65
46.44,23.9,9.38,10.0
64.2,18.59,9.94,10.0
51.51,35.27,2.79,7.41
49.69,32.68,4.49,8.4
53.62,25.13,7.2,9.53
46.42,12.41,8.28,9.06
42.39,18.38,3.13,6.65
38.72,5.1,5.33,6.58
55.0,30.49,4.89,8.6
58.79,22.03,7.35,8.94
41.16,30.53,6.41,8.36
22.19,26.93,2.5,5.98
47.16,24.17,4.24,7.48
48.68,38.02,8.62,10.0
43.95,29.9,7.4,9.94
38.0,39.43,0.49,6.86
64.8,35.29,1.71,7.3
44.06,12.21,0.51,4.82
59.95,9.74,9.8,9.22
51.89,27.24,6.41,8.23
59.35,47.53,6.42,10.0
63.88,8.25,6.87,8.94
32.17,7.95,1.11,5.19
61.43,29.61,4.19,7.97
56.06,49.53,8.45,10.0
48.05,26.58,9.25,9.93
47.25,38.36,6.35,9.23
35.57,26.67,1.42,6.14
47.03,25.95,9.99,10.0
39.22,15.11,8.8,9.0
64.44,32.95,1.39,7.17
49.1,49.18,7.52,10.0
34.95,27.48,2.92,7.06
27.22,34.19,7.18,8.65
54.7,45.29,7.36,10.0
53.24,24.88,9.65,10.0
38.0,26.86,4.18,7.76
28.11,18.2,4.64,6.94
55.81,18.78,5.54,8.11
33.52,17.25,6.99,8.26
63.1,28.37,1.87,7.38
56.31,44.59,5.05,9.48
64.62,27.33,0.63,5.85
69.23,42.77,6.07,10.0
37.05,45.4,7.37,10.0
45.2,46.46,0.19,6.36
40.19,25.17,5.27,8.13
23.88,34.92,0.94,5.91
40.25,13.06,8.97,8.6
42.19,33.68,3.53,7.76
28.67,6.37,9.85,8.76
64.17,34.66,6.91,9.56
34.62,20.18,3.28,7.06
57.93,31.5,2.22,6.73
23.81,9.15,1.49,3.94
21.5,25.67,3.52,6.57
69.77,34.33,9.61,10.0
26.15,10.44,3.1,5.33
58.29,19.95,5.81,8.07
50.23,6.27,3.48,5.84
42.65,8.64,2.99,6.28
21.85,14.03,8.31,8.17
36.43,46.39,8.15,10.0
65.0,47.91,4.81,9.42
65.26,15.77,9.3,10.0
49.98,36.75,0.13,5.7
48.73,37.93,2.17,7.48
41.28,33.27,8.49,9.74
58.78,31.89,1.33,6.86
64.15,27.06,3.89,8.12
56.38,13.93,5.36,8.18
46.26,11.24,9.75,9.67
51.73,21.61,4.02,8.12
30.99,15.48,2.29,5.37
69.56,41.13,8.96,10.0
66.79,31.93,5.83,8.94
67.83,37.02,6.54,10.0
28.34,27.35,9.12,9.06
52.64,10.12,9.51,9.59
52.82,39.29,8.74,10.0
37.75,32.44,4.49,8.23
63.26,32.52,5.68,9.55
59.12,17.63,9.3,10.0
55.98,30.81,1.53,7.34
21.44,45.65,4.83,7.61
69.53,22.21,8.56,9.8
55.92,31.25,6.04,9.29
68.47,10.66,4.97,8.1
24.34,22.03,8.27,8.65
54.72,47.57,9.23,10.0
57.24,17.16,0.98,5.68
23.23,41.29,0.21,5.5
23.22,45.88,4.1,8.14
58.11,49.67,5.25,9.42
59.88,24.2,6.09,9.47
65.51,15.4,4.2,8.55
58.6,28.72,7.48,10.0
32.02,30.36,0.87,4.89
68.44,42.1,4.89,9.55
33.36,11.24,4.74,6.86
56.36,24.08,9.7,10.0
46.47,48.43,4.14,8.21
26.12,49.17,7.38,9.63
66.36,31.71,1.0,6.86
49.4,29.95,2.04,6.48
24.59,11.07,8.75,8.49
39.17,48.0,5.62,9.72
58.25,13.3,3.92,7.44
50.92,6.69,1.7,5.4
31.17,28.25,9.88,9.5
48.47,34.45,9.48,10.0
35.44,34.49,7.8,10.0
46.36,41.78,8.62,10.0
35.9,37.94,1.1,6.59
44.81,14.25,4.03,6.4
62.11,47.04,7.39,10.0
30.6,14.32,6.27,6.9
20.09,21.52,5.79,6.96
27.75,31.5,0.72,5.74
62.09,17.54,4.76,7.29
40.75,16.69,6.0,7.55
56.99,33.63,2.63,8.2
21.54,49.53,1.07,6.49
27.32,16.12,4.79,6.19
48.45,32.59,6.91,8.89
56.02,30.49,4.06,8.35
59.39,5.72,6.73,7.83
52.15,7.09,3.46,5.56
57.83,47.49,4.33,9.19
28.29,37.53,1.06,5.79
52.91,12.12,4.34,7.03
41.26,20.9,3.2,7.33
65.74,30.47,8.11,10.0
50.76,37.28,2.24,7.32
47.08,10.64,0.78,4.64
48.91,5.29,9.95,10.0
61.57,34.2,8.39,10.0
20.56,30.47,9.76,9.76
63.01,39.31,5.13,8.13
21.46,12.06,6.09,6.72
49.13,27.32,5.62,8.22
45.13,37.88,2.8,8.0
38.52,45.89,3.73,8.46
26.44,34.64,8.21,9.24
26.2,39.79,0.73,6.07
57.11,7.65,8.82,8.99
25.67,6.31,0.79,3.69
54.36,36.22,4.8,8.6
69.52,24.84,1.43,6.55
54.09,5.69,7.39,8.45
23.76,22.34,0.36,4.08
47.1,30.09,8.99,9.71
61.72,44.03,7.56,10.0
67.73,12.41,2.09,6.03
56.38,46.13,8.69,10.0
35.48,6.02,3.66,5.94
32.56,22.88,0.94,4.36
59.19,34.31,8.87,10.0
58.02,11.31,4.1,6.84
44.32,40.61,6.11,9.14
24.34,48.37,6.23,9.17
53.6,7.11,0.02,4.63
49.52,6.43,9.55,9.93
20.59,48.79,8.87,10.0
52.12,14.41,2.78,6.57
26.62,13.18,1.61,4.8
61.29,17.13,6.25,9.13
53.68,41.2,1.31,6.67
22.58,6.69,6.75,5.95
46.59,10.05,6.6,8.11
60.27,40.99,5.53,9.85
61.5,34.05,0.42,6.63
24.27,31.54,0.78,5.04
23.95,22.78,0.39,5.54
58.75,9.92,9.87,9.4
31.63,11.16,0.0,3.79
49.7,13.69,3.32,6.01
50.44,37.35,6.26,9.43
51.49,7.58,4.49,6.5
36.89,14.35,6.53,8.14
22.0,26.25,3.43,6.28
46.87,33.43,2.14,6.48
45.75,12.02,3.15,6.26
41.66,13.86,2.03,5.91
33.98,14.32,6.26,7.62
62.15,45.84,7.99,10.0
38.5,36.26,1.15,6.59
26.34,15.41,4.86,5.98
57.91,47.98,6.3,10.0
51.81,26.91,1.35,5.88
35.46,31.26,0.3,5.1
27.56,33.43,8.7,9.28
41.98,35.3,4.12,7.84
23.3,31.0,4.95,7.06
31.14,22.93,3.97,6.81
68.2,14.51,2.41,7.36
27.52,26.25,3.46,6.64
33.75,32.61,5.81,7.9
26.95,29.33,4.44,7.52
65.6,30.62,0.79,7.27
66.24,9.15,4.7,8.24
22.97,14.88,7.59,7.07
64.91,34.76,4.51,8.94
27.12,36.92,7.42,9.01
39.86,16.22,4.76,7.37
49.31,40.05,6.71,9.85
43.12,31.47,3.75,7.59
26.8,29.29,6.49,6.96
59.58,43.31,2.55,8.15
54.37,48.03,3.47,9.14
67.06,32.38,5.2,9.26
37.65,18.76,9.68,9.51
41.52,15.05,3.58,6.13
37.49,19.09,2.66,5.8
23.15,21.86,6.75,7.42
22.75,44.78,1.36,6.15
58.07,21.37,0.88,5.19
34.24,45.67,6.38,9.27
44.36,43.61,3.23,8.27
68.95,27.68,4.22,8.15
20.88,16.88,5.53,6.33
45.88,26.32,1.7,5.84
45.91,48.43,2.63,8.46
69.93,16.94,5.66,8.87
61.72,30.71,6.86,9.71
23.34,7.36,5.11,5.76
27.86,19.02,8.84,9.07
21.7,45.75,5.86,7.89
29.84,38.8,3.2,6.58
30.62,46.82,2.41,6.9
24.49,23.02,8.95,8.48
46.36,44.55,2.94,8.19
68.75,35.23,3.1,8.51
60.19,43.63,5.36,9.38
30.17,47.27,8.95,10.0
59.15,37.53,1.15,8.34
69.11,44.25,5.34,9.58
61.76,31.79,5.63,9.18
43.43,23.97,4.29,7.2
33.47,11.62,0.65,4.02
57.39,5.38,3.63,6.62
59.32,16.14,6.65,9.17
34.84,21.59,6.74,8.42
31.21,19.46,0.19,4.3
53.61,45.42,9.86,10.0
64.42,15.48,4.26,7.29
21.04,37.95,5.51,7.45
69.35,13.63,0.95,6.01
29.59,44.98,7.94,10.0
37.47,13.15,8.47,8.09
22.65,48.5,5.8,8.77
22.78,21.74,7.2,7.76
33.64,43.2,8.79,9.73
48.25,16.43,2.91,6.11
65.05,34.86,2.09,7.97
23.49,34.52,1.1,5.87
47.29,33.59,8.26,10.0
40.81,27.06,7.47,9.52
69.46,47.17,3.07,9.26
29.36,25.84,3.8,7.0
38.48,34.71,9.78,10.0
21.67,34.98,5.52,7.32
65.71,33.96,8.19,10.0
51.12,34.21,3.74,7.91
49.39,15.84,1.81,5.33
22.44,8.73,2.87,5.15
24.95,48.24,5.9,9.28
59.51,23.49,0.0,5.89
47.47,28.65,9.87,10.0
29.95,26.24,1.19,4.88
47.49,24.76,1.57,5.92
68.41,45.69,8.05,10.0
25.18,18.5,0.57,4.1
68.51,11.94,8.0,9.42
58.75,8.4,9.43,9.24
27.21,46.54,4.94,8.56
60.73,33.22,6.89,10.0
57.2,9.37,7.62,7.86
48.7,29.91,6.63,8.67
58.72,25.96,6.44,9.17
27.06,48.35,0.08,5.75
56.08,28.95,0.21,5.97
52.05,48.37,7.25,10.0
34.23,37.2,3.31,7.34
54.52,36.67,4.84,8.9
53.94,17.75,4.27,6.92
31.95,9.9,7.29,7.42
27.38,30.77,8.51,8.96
38.11,25.68,1.26,5.47
39.96,47.84,5.77,9.86
61.21,13.95,2.48,6.66
41.8,13.31,1.32,4.43
56.83,12.87,7.18,8.55
43.13,12.49,3.19,5.72
23.36,19.07,4.17,6.07
52.64,29.25,5.46,8.86
64.77,43.91,1.52,8.0
45.92,47.7,6.62,10.0
55.1,42.98,8.51,10.0
58.94,15.62,5.21,7.71
43.37,26.12,8.12,9.88
32.49,11.07,4.68,6.75
63.0,34.84,6.22,9.88
61.43,6.09,6.44,8.52
62.97,21.45,2.09,6.72
61.29,33.84,9.47,10.0
26.66,38.9,9.75,10.0
40.74,47.9,3.52,8.06
29.58,39.03,8.46,9.41
27.76,18.8,0.21,4.13
59.07,33.79,6.36,9.87
44.07,38.39,7.79,10.0
24.54,39.72,3.11,6.54
40.3,9.51,7.57,7.65
69.66,39.53,4.29,9.4
30.62,10.46,5.0,6.03
39.86,34.02,9.45,10.0
49.73,39.04,0.63,6.15
29.98,44.91,2.34,7.27
68.39,6.37,6.2,7.79
51.75,44.85,9.36,10.0
31.47,27.07,9.51,9.69
42.33,43.45,7.86,10.0
38.04,25.13,4.73,7.9
26.12,14.52,3.08,5.61
34.23,26.91,1.37,5.67
47.69,36.36,3.96,7.82
24.41,46.97,4.97,8.71
22.42,30.47,2.59,5.64
47.07,30.59,8.43,9.36
41.7,15.82,5.45,7.33
29.41,39.24,3.75,6.91
55.64,15.64,0.99,5.58
24.39,28.51,9.38,9.66
33.52,13.92,4.41,6.42
25.06,28.47,4.95,7.41
56.38,33.23,7.42,9.52
51.64,40.69,8.01,10.0
29.42,40.35,2.78,7.53
47.87,30.33,7.8,9.36
54.82,35.57,2.71,7.67
21.71,47.25,3.44,7.41
53.16,34.93,9.49,10.0
35.58,18.34,8.09,8.11
26.76,44.84,4.78,8.74
61.06,32.22,1.42,6.77
50.31,6.42,6.16,7.09
47.33,49.86,5.57,9.47
61.82,13.82,2.49,6.95
33.26,16.33,1.6,5.0
20.71,40.18,1.38,5.85
67.44,37.82,5.63,9.26
33.14,22.88,6.84,8.12
51.67,36.88,3.42,8.18
68.85,36.75,1.57,7.81
31.68,44.91,4.99,8.61
69.64,48.7,1.43,8.38
46.93,10.29,0.47,4.6
67.95,16.05,6.52,8.59
24.3,15.18,0.1,3.78
46.55,41.77,2.36,7.83
67.22,37.73,4.84,9.42
27.78,10.72,8.23,8.27
33.76,15.46,5.75,7.49
30.62,28.81,0.35,5.96
68.27,26.94,1.13,6.3
33.18,49.9,5.81,8.8
26.05,33.41,8.71,9.09
59.84,11.4,2.04,6.17
45.68,43.8,1.49,7.39
49.49,12.93,7.31,8.62
